真气拳,真氣拳,集中精神出拳。在招式使出前若受到攻击则会失败。,集中精神後出拳。若出拳前受到攻擊，則會失敗。,集中精神出拳。在招式使出前若受到攻擊則會失敗。
清醒,清醒,对于麻痹状态下的对手，威力会变成２倍。但相反对手的麻痹也会被治愈。,攻擊陷入麻痺狀態的對手時，威力會變成２倍。但也會治癒對手的麻痺。,對於麻痺狀態下的對手，威力會變成２倍。但相反對手的麻痺也會被治癒。
看我嘛,看我嘛,引起对手的注意，将对手的攻击全部转移到自己身上。,吸引對手的注意，將對手的攻擊全部轉移到自己身上。,引起對手的注意，將對手的攻擊全部轉移到自己身上。
自然之力,自然之力,用自然之力进行攻击。根据所使用场所的不同，使出的招式也会有所变化。,用自然之力進行攻擊。隨著使用地點的不同，使出的招式也會改變。,用自然之力進行攻擊。根據所使用場所的不同，使出的招式也會有所變化。
充电,充電,提高下一回合使出的电属性的招式威力。自己的特防也会提高。,提高下一回合使出的電屬性招式威力。也會提高自己的特防。,提高下一回合使出的電屬性的招式威力。自己的特防也會提高。
挑衅,挑釁,使对手愤怒。在３回合内让对手只能使出给予伤害的招式。,激怒對手。在３回合內讓對手只能使出給予傷害的招式。,使對手憤怒。在３回合內讓對手只能使出給予傷害的招式。
帮助,幫助,帮助伙伴。被帮助的宝可梦，其招式威力变得比平时大。,幫助夥伴。被幫助的寶可夢，招式的威力會比原來更大。,幫助夥伴。被幫助的寶可夢，其招式威力變得比平時大。
戏法,戲法,抓住对手的空隙，交换自己和对手的持有物。,在對手露出空隙時，趁機交換自己和對手的持有物。,抓住對手的空隙，交換自己和對手的持有物。
扮演,扮演,扮演对手，让自己的特性变得和对手相同。,扮演成對手，讓自己的特性也變得和對手相同。,扮演對手，讓自己的特性變得和對手相同。
祈愿,祈願,在下一回合回复自己或是替换出场的宝可梦最大ＨＰ的一半。,在下一回合回復自己或是替換上場的寶可夢最大ＨＰ的一半。,在下一回合回復自己或是替換出場的寶可夢最大ＨＰ的一半。
借助,借助,向我方紧急求助，从我方宝可梦已学会的招式中随机使用１个。,緊急向同伴求救，從我方寶可夢已學會的招式中隨機選出１個使用。,向我方緊急求助，從我方寶可夢已學會的招式中隨機使用１個。
扎根,扎根,在大地上扎根，每回合回复自己的ＨＰ。因为扎根了，所以不能替换宝可梦。,在大地上扎根，每回合會回復自己的ＨＰ。但扎根之後無法進行替換。,在大地上扎根，每回合回復自己的ＨＰ。因為扎根了，所以不能替換寶可夢。
蛮力,蠻力,发挥惊人的力量攻击对手。自己的攻击和防御会降低。,發揮驚人的力量攻擊對手。自己的攻擊和防禦會降低。,發揮驚人的力量攻擊對手。自己的攻擊和防禦會降低。
魔法反射,魔法反射,当对手使出会变成异常状态的招式或寄生种子等时，会将对手的招式反射回去。,若對手使用寄生種子或其他會讓寶可夢陷入異常狀態的招式時，可將對手的招式反彈回去。,當對手使出會變成異常狀態的招式或寄生種子等時，會將對手的招式反射回去。
回收利用,回收利用,使战斗中已经消耗掉的自己的持有物再生，并可以再次使用。,將在戰鬥中已消耗完的寶可夢持有物回收後，回復成可以使用的狀態。,使戰鬥中已經消耗掉的自己的持有物再生，並可以再次使用。
报复,報復,如果受到对手的招式攻击，就能给予对手２倍的伤害。,如果受到對手的招式攻擊，給予該對手的傷害就會變成２倍。,如果受到對手的招式攻擊，就能給予對手２倍的傷害。
劈瓦,劈瓦,将手刀猛烈地挥下攻击对手。还可以破坏光墙和反射壁等。,猛烈地揮下手刀攻擊對手。還可以破壞光牆和反射壁等。,將手刀猛烈地揮下攻擊對手。還可以破壞光牆和反射壁等。
哈欠,哈欠,打个大哈欠引起睡意。在下一回合让对手陷入睡眠状态。,打個大哈欠引起睡意。在下一回合讓對手陷入睡眠狀態。,打個大哈欠引起睡意。在下一回合讓對手陷入睡眠狀態。
拍落,拍落,拍落对手的持有物，直到战斗结束都不能使用。对手携带道具时会增加伤害。,拍落對手的持有物，讓對手在戰鬥結束前都無法使用。對手有攜帶物品時，傷害會增加。,拍落對手的持有物，直到戰鬥結束都不能使用。對手攜帶道具時會增加傷害。
蛮干,蠻幹,给予伤害，使对手的ＨＰ变得和自己的ＨＰ一样。,給予傷害，使對手的ＨＰ變得和自己的ＨＰ一樣。,給予傷害，使對手的ＨＰ變得和自己的ＨＰ一樣。
喷火,噴火,爆发怒火攻击对手。自己的ＨＰ越少，招式的威力越小。,爆發怒火攻擊對手。自己的ＨＰ越少，招式的威力越小。,爆發怒火攻擊對手。自己的ＨＰ越少，招式的威力越小。
特性互换,特性互換,利用超能力互换自己和对手的特性。,用超能力將自己和對手的特性互相交換。,利用超能力互換自己和對手的特性。
封印,封印,如果对手有和自己相同的招式，那么只有对手无法使用该招式。,如果對手也學會了和自己相同的招式，則對手將不能使用該招式。,如果對手有和自己相同的招式，那麼只有對手無法使用該招式。
焕然一新,煥然一新,让身体休息，治愈自己身上所中的毒、麻痹、灼伤的异常状态。,讓身體休息，治癒自己身上的中毒、麻痺、灼傷的異常狀態。,讓身體休息，治癒自己身上所中的毒、麻痺、灼傷的異常狀態。
怨念,怨念,因对手的招式而陷入濒死时给对手施加怨念，让该招式的ＰＰ变成０。,因為對手的招式而陷入瀕死時，施加怨念，讓該招式的ＰＰ變成０。,因對手的招式而陷入瀕死時給對手施加怨念，讓該招式的ＰＰ變成０。
抢夺,搶奪,将对手打算使用的回复招式或能力变化招式夺为己用。,將對手打算使用的回復招式或能力變化招式奪為己用。,將對手打算使用的回覆招式或能力變化招式奪為己用。
秘密之力,秘密之力,根据使用场所不同，该招式的追加效果也会有所变化。,隨著使用地點的不同，招式的追加效果也會改變。,根據使用場所不同，該招式的追加效果也會有所變化。
潜水,潛水,第１回合潜入，第２回合浮上来进行攻击。,使用後的第１回合潛入水中，並於第２回合浮上來進行攻擊。,第１回合潛入，第２回合浮上來進行攻擊。
猛推,猛推,用张开着的双手猛推对手进行攻击。连续攻击２～５次。,用張開的雙手猛推對手進行攻擊。連續攻擊２～５次。,用張開著的雙手猛推對手進行攻擊。連續攻擊２～５次。
保护色,保護色,根据所在场所不同，如水边、草丛和洞窟等，可以改变自己的属性。,可以因應所在的地點如水邊、草叢和洞窟等，改變自己的屬性。,根據所在場所不同，如水邊、草叢和洞窟等，可以改變自己的屬性。
萤火,螢火,凝视闪烁的光芒，集中自己的精神，从而巨幅提高特攻。,凝視閃爍的光芒，集中精神，極大幅提高自己的特攻。,凝視閃爍的光芒，集中自己的精神，從而巨幅提高特攻。
洁净光芒,潔淨光芒,释放耀眼的光芒进行攻击。有时会降低对手的特防。,放出耀眼的光芒進行攻擊。有時會降低對手的特防。,釋放耀眼的光芒進行攻擊。有時會降低對手的特防。
薄雾球,薄霧球,用围绕着雾状羽毛的球进行攻击。有时会降低对手的特攻。,將霧狀的羽毛聚集成團進行攻擊。有時會降低對手的特攻。,用圍繞著霧狀羽毛的球進行攻擊。有時會降低對手的特攻。
羽毛舞,羽毛舞,撒出羽毛，笼罩在对手的周围。大幅降低对手的攻击。,撒出羽毛，纏住對手的身體。大幅降低對手的攻擊。,撒出羽毛，籠罩在對手的周圍。大幅降低對手的攻擊。
摇晃舞,搖晃舞,摇摇晃晃地跳起舞蹈，让自己周围的宝可梦陷入混乱状态。,搖搖晃晃地跳起舞，讓自己周圍的寶可夢陷入混亂狀態。,搖搖晃晃地跳起舞蹈，讓自己周圍的寶可夢陷入混亂狀態。
火焰踢,火焰踢,攻击对手后，有时会使其陷入灼伤状态。也容易击中要害。,有時會讓受到攻擊的對手陷入灼傷狀態。且容易擊中要害。,攻擊對手後，有時會使其陷入灼傷狀態。也容易擊中要害。
玩泥巴,玩泥巴,一旦使用此招式，周围就会弄得到处是泥。在５回合内减弱电属性的招式。,將周圍弄得到處是泥。在５回合內減弱電屬性的招式。,一旦使用此招式，周圍就會弄得到處是泥。在５回合內減弱電屬性的招式。
冰球,冰球,在５回合内攻击对手。招式每次击中，威力就会提高。,在５回合內不斷攻擊對手。每擊中一次，威力就會提高。,在５回合內攻擊對手。招式每次擊中，威力就會提高。
尖刺臂,尖刺臂,用带刺的手臂猛烈地挥舞进行攻击。有时会使对手畏缩。,用帶刺的手臂猛烈揮打進行攻擊。有時會使對手畏縮。,用帶刺的手臂猛烈地揮舞進行攻擊。有時會使對手畏縮。
偷懒,偷懶,偷懒休息。回复自己最大ＨＰ的一半。,偷懶休息。回復自己最大ＨＰ的一半。,偷懶休息。回復自己最大ＨＰ的一半。
巨声,巨聲,给予对手又吵又响的巨大震动进行攻击。,製造出震耳欲聾的巨大聲波攻擊對手。,給予對手又吵又響的巨大震動進行攻擊。
剧毒牙,劇毒牙,用有毒的牙齿咬住对手进行攻击。有时会使对手中剧毒。,用有毒的牙齒咬住對手進行攻擊。有時會讓對手陷入劇毒狀態。,用有毒的牙齒咬住對手進行攻擊。有時會使對手中劇毒。
撕裂爪,撕裂爪,用坚硬的锐爪劈开对手进行攻击。有时会降低对手的防御。,用堅硬的銳爪撕裂對手進行攻擊。有時會降低對手的防禦。,用堅硬的銳爪劈開對手進行攻擊。有時會降低對手的防禦。
爆炸烈焰,爆炸烈焰,用爆炸的火焰烧尽对手进行攻击。下一回合自己将无法动弹。,用爆炸的火焰燒盡對手進行攻擊。下一回合自己將無法動彈。,用爆炸的火焰燒盡對手進行攻擊。下一回合自己將無法動彈。
加农水炮,加農水炮,向对手喷射水炮进行攻击。下一回合自己将无法动弹。,向對手發射水炮進行攻擊。下一回合自己將無法動彈。,向對手噴射水炮進行攻擊。下一回合自己將無法動彈。
彗星拳,彗星拳,使出彗星般的拳头攻击对手。有时会提高自己的攻击。,使出如同彗星般的拳頭攻擊對手。有時會提高自己的攻擊。,使出彗星般的拳頭攻擊對手。有時會提高自己的攻擊。
惊吓,驚嚇,用尖叫声等突然惊吓对手进行攻击。有时会使对手畏缩。,用巨大的聲響等突然驚嚇對手進行攻擊。有時會讓對手畏縮。,用尖叫聲等突然驚嚇對手進行攻擊。有時會使對手畏縮。
气象球,氣象球,根据使用时的天气，招式属性和威力会改变。,招式屬性和威力會隨著使用時天氣的不同而改變。,根據使用時的天氣，招式屬性和威力會改變。
芳香治疗,芳香治療,让同伴闻沁人心脾的香气，从而治愈我方全员的异常状态。,釋放出宜人的香氣，治癒我方全體的異常狀態。,讓夥伴聞沁人心脾的香氣，從而治癒我方全員的異常狀態。
假哭,假哭,装哭流泪。使对手不知所措，从而大幅降低对手的特防。,裝哭掉眼淚。讓對手不知所措，大幅降低對手的特防。,裝哭流淚。使對手不知所措，從而大幅降低對手的特防。
空气利刃,空氣利刃,用锐利的风切斩对手进行攻击。容易击中要害。,用鋒利的風刃斬切對手進行攻擊。容易擊中要害。,用銳利的風切斬對手進行攻擊。容易擊中要害。
过热,過熱,使出全部力量攻击对手。使用之后会因为反作用力，自己的特攻大幅降低。,釋放全部能量攻擊對手。使用後因為反作用力，自己的特攻會大幅降低。,使出全部力量攻擊對手。使用之後會因為反作用力，自己的特攻大幅降低。
气味侦测,氣味偵測,对幽灵属性宝可梦没有效果的招式以及闪避率高的对手，使用后变得能够打中。,讓對幽靈屬性寶可夢無效的招式能夠發揮效果，也可不顧對手提高後的閃避率進行攻擊。,對幽靈屬性寶可夢沒有效果的招式以及閃避率高的對手，使用後變得能夠打中。
岩石封锁,岩石封鎖,投掷岩石进行攻击。封住对手的行动，从而降低速度。,投擲岩石進行攻擊。封住對手的行動，進而降低其速度。,投擲岩石進行攻擊。封住對手的行動，從而降低速度。
银色旋风,銀色旋風,在风中掺入鳞粉攻击对手。有时会提高自己的全部能力。,乘著風飄送鱗粉攻擊對手。有時會提高自己的所有能力。,在風中摻入鱗粉攻擊對手。有時會提高自己的全部能力。
金属音,金屬音,让对手听摩擦金属般讨厌的声音。大幅降低对手的特防。,讓對手聽如同金屬摩擦般的刺耳聲。大幅降低對手的特防。,讓對手聽摩擦金屬般討厭的聲音。大幅降低對手的特防。
草笛,草笛,让对手听舒适的笛声，从而陷入睡眠状态。,發出悅耳的笛聲，讓對手陷入睡眠狀態。,讓對手聽舒適的笛聲，從而陷入睡眠狀態。
挠痒,搔癢,给对手挠痒，使其发笑，从而降低对手的攻击和防御。,搔癢對手的身體，讓對手發笑，降低對手的攻擊和防禦。,給對手搔癢，使其發笑，從而降低對手的攻擊和防禦。
宇宙力量,宇宙力量,汲取宇宙中神秘的力量，从而提高自己的防御和特防。,吸取來自宇宙的神秘力量，提高自己的防禦和特防。,汲取宇宙中神秘的力量，從而提高自己的防禦和特防。
喷水,噴水,掀起潮水进行攻击。自己的ＨＰ越少，招式的威力越小。,噴起潮水進行攻擊。自己的ＨＰ越少，招式的威力越小。,掀起潮水進行攻擊。自己的ＨＰ越少，招式的威力越小。
信号光束,信號光束,发射神奇的光线进行攻击。有时会使对手混乱。,發射神奇的光線進行攻擊。有時會使對手混亂。,發射神奇的光線進行攻擊。有時會使對手混亂。
暗影拳,暗影拳,使出混影之拳。攻击必定会命中。,暗藏在陰影之中出拳。攻擊必定會命中。,使出混影之拳。攻擊必定會命中。
神通力,神通力,发出看不见的神奇力量进行攻击。有时会使对手畏缩。,發送看不見的神奇力量進行攻擊。有時會使對手畏縮。,發出看不見的神奇力量進行攻擊。有時會使對手畏縮。
冲天拳,衝天拳,用冲向天空般高高的上勾拳顶起对手进行攻击。,用直衝天空般的上勾拳高高地打飛對手進行攻擊。,用沖向天空般高高的上勾拳頂起對手進行攻擊。
流沙地狱,流沙地獄,将对手困在铺天盖地的沙暴中，在４～５回合内进行攻击。,將對手困在鋪天蓋地的沙暴中，在４～５回合內進行攻擊。,將對手困在鋪天蓋地的沙暴中，在４～５回合內進行攻擊。
绝对零度,絕對零度,给对手一击濒死。如果是冰属性以外的宝可梦使用，就会难以打中。,一擊讓對手陷入瀕死。冰屬性以外的寶可夢使用時，會比較不易命中對手。,給對手一擊瀕死。如果是冰屬性以外的寶可夢使用，就會難以打中。
浊流,濁流,向对手喷射浑浊的水进行攻击。有时会降低对手的命中率。,用渾濁的污水攻擊對手。有時會降低對手的命中率。,向對手噴射渾濁的水進行攻擊。有時會降低對手的命中率。
种子机关枪,種子機關槍,向对手猛烈地发射种子进行攻击。连续攻击２～５次。,向對手猛烈地發射種子進行攻擊。連續攻擊２～５次。,向對手猛烈地發射種子進行攻擊。連續攻擊２～５次。
燕返,燕返,以敏捷的动作戏弄对手后进行切斩。攻击必定会命中。,以敏捷的動作戲弄對手後進行切斬。攻擊必定會命中。,以敏捷的動作戲弄對手後進行切斬。攻擊必定會命中。
冰锥,冰錐,向对手发射锋利的冰柱进行攻击。连续攻击２～５次。,向對手發射尖銳的冰柱進行攻擊。可連續攻擊２～５次。,向對手發射鋒利的冰柱進行攻擊。連續攻擊２～５次。
铁壁,鐵壁,将皮肤变得坚硬如铁，从而大幅提高自己的防御。,將皮膚變得堅硬如鐵，大幅提高自己的防禦。,將皮膚變得堅硬如鐵，從而大幅提高自己的防禦。
挡路,擋路,张开双手进行阻挡，封住对手的退路，使其不能逃走。,張開雙手進行阻擋，封住對手的退路，讓對手無法逃走。,張開雙手進行阻擋，封住對手的退路，使其不能逃走。
长嚎,長嚎,大声吼叫提高气势，从而提高自己的攻击。,大聲地吼叫提升氣勢，提高自己的攻擊。,大聲吼叫提高氣勢，從而提高自己的攻擊。
龙爪,龍爪,用尖锐的巨爪劈开对手进行攻击。,用尖銳的巨爪撕裂對手進行攻擊。,用尖銳的巨爪劈開對手進行攻擊。
疯狂植物,瘋狂植物,用大树摔打对手进行攻击。下一回合自己将无法动弹。,將大大的樹木甩向對手進行攻擊。下一回合自己將無法動彈。,用大樹摔打對手進行攻擊。下一回合自己將無法動彈。
健美,健美,使出全身力气绷紧肌肉，从而提高自己的攻击和防御。,將力量集中於體內，增厚肌肉，提高自己的攻擊和防禦。,使出全身力氣繃緊肌肉，從而提高自己的攻擊和防禦。
弹跳,彈跳,弹跳到高高的空中，第２回合攻击对手。有时会让对手陷入麻痹状态。,彈跳到高空中，在下一回合攻擊對手。有時會讓對手陷入麻痺狀態。,彈跳到高高的空中，第２回合攻擊對手。有時會讓對手陷入麻痺狀態。
泥巴射击,泥巴射擊,向对手投掷泥块进行攻击。同时降低对手的速度。,向對手投擲泥塊進行攻擊。同時降低對手的速度。,向對手投擲泥塊進行攻擊。同時降低對手的速度。
毒尾,毒尾,用尾巴拍打。有时会让对手陷入中毒状态，也容易击中要害。,將尾巴甩向對手進行攻擊。有時會讓對手陷入中毒狀態，且容易擊中要害。,用尾巴拍打。有時會讓對手陷入中毒狀態，也容易擊中要害。
渴望,渴望,一边可爱地撒娇，一边靠近对手进行攻击，还能夺取对手携带的道具。,一邊可愛地撒嬌，一邊靠近對手，奪取對手攜帶的道具。,一邊可愛地撒嬌，一邊靠近對手進行攻擊，還能奪取對手攜帶的道具。
伏特攻击,伏特攻擊,让电流覆盖全身猛撞向对手。自己也会受到不小的伤害。有时会让对手陷入麻痹状态。,用電流圍繞全身後猛撞對手。自己也會受到不小的傷害。有時會讓對手陷入麻痺狀態。,讓電流覆蓋全身猛撞向對手。自己也會受到不小的傷害。有時會讓對手陷入麻痺狀態。
魔法叶,魔法葉,散落可以追踪对手的神奇叶片。攻击必定会命中。,散落可以追蹤對手的神奇葉子。攻擊必定會命中。,散落可以追蹤對手的神奇葉片。攻擊必定會命中。
玩水,玩水,用水湿透周围。在５回合内减弱火属性的招式。,用水把周圍弄得濕答答。在５回合內減弱火屬性的招式。,用水濕透周圍。在５回合內減弱火屬性的招式。
冥想,冥想,静心凝神，从而提高自己的特攻和特防。,屏氣凝神，提高自己的特攻和特防。,靜心凝神，從而提高自己的特攻和特防。
叶刃,葉刃,像用剑一般操纵叶片切斩对手进行攻击。容易击中要害。,如用劍般操控葉子切斬對手進行攻擊。容易擊中要害。,像用劍一般操縱葉片切斬對手進行攻擊。容易擊中要害。
龙之舞,龍之舞,激烈地跳起神秘且强有力的舞蹈。从而提高自己的攻击和速度。,激烈地跳起神秘又強而有力的舞蹈。提高自己的攻擊和速度。,激烈地跳起神秘且強有力的舞蹈。從而提高自己的攻擊和速度。
岩石爆击,岩石爆擊,向对手发射坚硬的岩石进行攻击。连续攻击２～５次。,向對手發射堅硬的岩石進行攻擊。連續攻擊２～５次。,向對手發射堅硬的岩石進行攻擊。連續攻擊２～５次。
电击波,電擊波,向对手快速发出电击。攻击必定会命中。,向對手迅速放出電流。攻擊一定會命中。,向對手快速發出電擊。攻擊必定會命中。
水之波动,水之波動,用水的震动攻击对手。有时会使对手混乱。,用水的震動攻擊對手。有時會使對手混亂。,用水的震動攻擊對手。有時會使對手混亂。
破灭之愿,破滅之願,使用招式２回合后，会用无数道光束攻击对手。,使用招式的２回合後，向對手發射無數道光束進行攻擊。,使用招式２回合後，會用無數道光束攻擊對手。
精神突进,精神突進,使出全部力量攻击对手。使用之后会因为反作用力，自己的特攻大幅降低。,釋放全部能量攻擊對手。使用後因為反作用力，自己的特攻會大幅降低。,使出全部力量攻擊對手。使用之後會因為反作用力，自己的特攻大幅降低。
羽栖,羽棲,降到地面，使身体休息。回复自己最大ＨＰ的一半。,降落到地面，讓身體休息。回復自己最大ＨＰ的一半。,降到地面，使身體休息。回復自己最大ＨＰ的一半。
重力,重力,在５回合内，飘浮特性和飞行属性的宝可梦会被地面属性的招式击中。飞向空中的招式也将无法使用。,在５回合內，飄浮特性和飛行屬性的寶可夢會被地面屬性的招式擊中。且無法使用飛向空中的招式。,在５回合內，飄浮特性和飛行屬性的寶可夢會被地面屬性的招式擊中。飛向空中的招式也將無法使用。
奇迹之眼,奇跡之眼,对恶属性宝可梦没有效果的招式以及闪避率高的对手，使用后变得能够打中。,讓對惡屬性寶可夢無效的招式能夠發揮效果，也可不顧對手提高後的閃避率進行攻擊。,對惡屬性寶可夢沒有效果的招式以及閃避率高的對手，使用後變得能夠打中。
唤醒巴掌,喚醒巴掌,给予睡眠状态下的对手较大的伤害。但相反对手会从睡眠中醒过来。,攻擊陷入睡眠狀態的對手時，可以給予較大的傷害。但對手也會從睡眠中醒過來。,給予睡眠狀態下的對手較大的傷害。但相反對手會從睡眠中醒過來。
臂锤,臂錘,挥舞强力而沉重的拳头，给予对手伤害。自己的速度会降低。,揮出強力而沉重的拳頭，給予對手傷害。自己的速度會降低。,揮舞強力而沉重的拳頭，給予對手傷害。自己的速度會降低。
陀螺球,陀螺球,让身体高速旋转并撞击对手。速度比对手越慢，威力越大。,高速旋轉身體，撞擊對手。速度比對手越慢，威力越大。,讓身體高速旋轉並撞擊對手。速度比對手越慢，威力越大。
治愈之愿,治癒之願,虽然自己陷入濒死，但可以治愈后备上场的宝可梦的异常状态以及回复ＨＰ。,雖然自己會陷入瀕死，但可以治癒接替上場的寶可夢的異常狀態並回復ＨＰ。,雖然自己陷入瀕死，但可以治癒後備上場的寶可夢的異常狀態以及回復ＨＰ。
盐水,鹽水,当对手的ＨＰ负伤到一半左右时，招式威力会变成２倍。,當對手負傷，ＨＰ剩一半左右時，招式威力會變成２倍。,當對手的ＨＰ負傷到一半左右時，招式威力會變成２倍。
自然之恩,自然之恩,从树果上获得力量进行攻击。根据携带的树果，招式属性和威力会改变。,從樹果上獲得力量進行攻擊。招式屬性和威力會隨著攜帶的樹果不同而改變。,從樹果上獲得力量進行攻擊。根據攜帶的樹果，招式屬性和威力會改變。
佯攻,佯攻,能够攻击正在使用守住或看穿等招式的对手。解除其守护效果。,能夠攻擊使用了守住或看穿的對手。並解除對手的防守效果。,能夠攻擊正在使用守住或看穿等招式的對手。解除其守護效果。
啄食,啄食,用喙进行攻击。当对手携带树果时，可以食用并获得其效果。,用烏喙進行攻擊。可以吃下對手攜帶的樹果，並獲得樹果的效果。,用喙進行攻擊。當對手攜帶樹果時，可以食用並獲得其效果。
顺风,順風,刮起猛烈的旋风，在４回合内提高我方全员的速度。,刮起猛烈的強風，在４回合內提高我方全體的速度。,颳起猛烈的旋風，在４回合內提高我方全員的速度。
点穴,點穴,通过点穴让身体舒筋活络。大幅提高某１项能力。,利用點穴激發身體的活力，大幅提高自己的某一項能力。,通過點穴讓身體舒筋活絡。大幅提高某１項能力。
金属爆炸,金屬爆炸,使出招式前，将最后受到的招式的伤害大力返还给对手。,將發動攻擊前最後受到的招式傷害放大，向對手進行反擊。,使出招式前，將最後受到的招式的傷害大力返還給對手。
急速折返,急速折返,在攻击之后急速返回，和后备宝可梦进行替换。,攻擊後迅速返回，和後備寶可夢進行替換。,在攻擊之後急速返回，和後備寶可夢進行替換。
近身战,近身戰,放弃守护，向对手的怀里突击。自己的防御和特防会降低。,反守為攻，近身突擊對手。自己的防禦和特防會降低。,放棄守護，向對手的懷裡突擊。自己的防禦和特防會降低。
以牙还牙,以牙還牙,蓄力攻击。如果能在对手之后攻击，招式的威力会变成２倍。,累積力量進行攻擊。若在對手之後進行攻擊，招式的威力會變成２倍。,蓄力攻擊。如果能在對手之後攻擊，招式的威力會變成２倍。
恶意追击,惡意追擊,如果此回合内对手已经受到伤害的话，招式威力会变成２倍。,如果此回合內對手已受到傷害，招式威力會變成２倍。,如果此回合內對手已經受到傷害的話，招式威力會變成２倍。
查封,查封,让对手在５回合内不能使用宝可梦携带的道具。训练家也不能给那只宝可梦使用道具。,讓對手在５回合內無法使用攜帶的道具。訓練家也不能對該寶可夢使用道具。,讓對手在５回合內不能使用寶可夢攜帶的道具。訓練家也不能給那隻寶可夢使用道具。
投掷,投擲,快速投掷携带的道具进行攻击。根据道具不同，威力和效果会改变。,快速投擲攜帶的道具進行攻擊。招式威力和效果會隨著道具不同而改變。,快速投擲攜帶的道具進行攻擊。根據道具不同，威力和效果會改變。
精神转移,精神轉移,利用超能力施以暗示，从而将自己受到的异常状态转移给对手。,用超能力施加暗示，將自己的異常狀態轉移給對手。,利用超能力施以暗示，從而將自己受到的異常狀態轉移給對手。
王牌,王牌,王牌招式的剩余ＰＰ越少，招式的威力越大。,這個招式的剩餘ＰＰ越少，威力越大。,王牌招式的剩餘ＰＰ越少，招式的威力越大。
回复封锁,回復封鎖,在５回合内无法通过招式、特性或携带的道具来回复ＨＰ。,讓對手在５回合內無法利用招式、特性或攜帶的道具回復ＨＰ。,在５回合內無法通過招式、特性或攜帶的道具來回復ＨＰ。
绞紧,絞緊,用力勒紧对手进行攻击。对手的ＨＰ越多，威力越大。,用力勒緊對手進行攻擊。對手現有的ＨＰ越多，招式的威力越大。,用力勒緊對手進行攻擊。對手的ＨＰ越多，威力越大。
力量戏法,力量戲法,利用超能力交换自己的攻击和防御的力量。,利用超能力，將自己的攻擊和防禦互相交換。,利用超能力交換自己的攻擊和防禦的力量。
胃液,胃液,将胃液吐向对手的身体。沾上的胃液会消除对手的特性效果。,將胃液吐向對手的身體。沾到的胃液會消除對手的特性效果。,將胃液吐向對手的身體。沾上的胃液會消除對手的特性效果。
幸运咒语,幸運咒語,向天许愿，从而在５回合内不会被对手的攻击打中要害。,對天許願，讓自己在５回合內不會被對手的攻擊命中要害。,向天許願，從而在５回合內不會被對手的攻擊打中要害。
抢先一步,搶先一步,提高威力，抢先使出对手想要使出的招式。如果不先使出则会失败。,以更高的威力，搶先發動對手準備使出的招式。若行動順序在對手之後則會失敗。,提高威力，搶先使出對手想要使出的招式。如果不先使出則會失敗。
仿效,仿效,模仿对手刚才使出的招式，并使出相同招式。如果对手还没出招则会失败。,模仿對手最近一次使用的招式，若對手沒有成功出招則會失敗。,模仿對手剛才使出的招式，並使出相同招式。如果對手還沒出招則會失敗。
力量互换,力量互換,利用超能力互换自己和对手的攻击以及特攻的能力变化。,用超能力將自己和對手的攻擊與特攻的能力變化互相交換。,利用超能力互換自己和對手的攻擊以及特攻的能力變化。
防守互换,防守互換,利用超能力互换自己和对手的防御以及特防的能力变化。,用超能力將自己和對手的防禦與特防的能力變化互相交換。,利用超能力互換自己和對手的防禦以及特防的能力變化。
惩罚,懲罰,根据能力变化，对手提高的力量越大，招式的威力越大。,對手的能力因為能力變化而提高得越多，招式的威力就越大。,根據能力變化，對手提高的力量越大，招式的威力越大。
珍藏,珍藏,当战斗中已学会的招式全部使用过后，才能开始使出珍藏的招式。,在戰鬥中將其他已學會的招式全部使用過後，才能夠使出的珍藏招式。,當戰鬥中已學會的招式全部使用過後，才能開始使出珍藏的招式。
烦恼种子,煩惱種子,种植心神不宁的种子。使对手不能入眠，并将特性变成不眠。,埋下令人心煩意亂的種子，讓對手睡不著，將對手的特性變成不眠。,種植心神不寧的種子。使對手不能入眠，並將特性變成不眠。
突袭,突襲,可以比对手先攻击。对手使出的招式如果不是攻击招式则会失败。,可以搶先對手一步進行攻擊。若對手使用的不是攻擊招式則會失敗。,可以比對手先攻擊。對手使出的招式如果不是攻擊招式則會失敗。
毒菱,毒菱,在对手的脚下撒毒菱。使对手替换出场的宝可梦中毒。,在對手腳下散布毒菱。讓對手替換出場的寶可夢陷入中毒狀態。,在對手的腳下撒毒菱。使對手替換出場的寶可夢中毒。
心灵互换,心靈互換,利用超能力互换自己和对手之间的能力变化。,用超能力將自己和對手的能力變化互相交換。,利用超能力互換自己和對手之間的能力變化。
水流环,水流環,在自己身体的周围覆盖用水制造的幕。每回合回复ＨＰ。,在自己的身邊套上水流環。每回合會回復自己的ＨＰ。,在自己身體的周圍覆蓋用水製造的幕。每回合回復ＨＰ。
电磁飘浮,電磁飄浮,利用电气产生的磁力浮在空中。在５回合内可以飘浮。,利用電氣產生的磁力浮在空中。在５回合內可以飄浮。,利用電氣產生的磁力浮在空中。在５回合內可以飄浮。
闪焰冲锋,閃焰衝鋒,让火焰覆盖全身猛撞向对手。自己也会受到不小的伤害。有时会让对手陷入灼伤状态。,將火焰圍繞全身後猛撞對手。自己也會受到不小的傷害。有時會讓對手陷入灼傷狀態。,讓火焰覆蓋全身猛撞向對手。自己也會受到不小的傷害。有時會讓對手陷入灼傷狀態。
